1.007298719000000000e+09,1.044200000000000000e+04,1.000000000000000000e+00,1.008269224901223726e+00,6.561300240936083128e+01,4.129107751291741124e+01,3.580562956041221101e-01,1.912974261298902301e-01,2.536126791205718600e+00,5.783235349792780200e-01,1.834022611697921690e+00,1.015820057071037397e+00
1.028446784000000000e+09,1.105900000000000000e+04,2.000000000000000000e+00,9.836442483911301826e-01,2.905770311939549444e+01,2.129833806672669638e+01,7.451232716879456763e-01,9.220400410380475975e-01,2.749917623585966808e+00,2.197881028443712470e+00,2.542168181862070053e+00,-7.861220792796052015e-01
1.005630886000000000e+09,1.111200000000000000e+04,2.000000000000000000e+00,1.036161790598732146e+00,4.662402086547306368e+01,2.926633437925639214e+01,7.016336824242003223e-01,4.189969301550089953e-01,4.692034113571204590e-01,2.910191859180757401e+00,8.487047670024133739e-01,3.841359594354041285e-01
1.002778373000000000e+09,1.142700000000000000e+04,1.000000000000000000e+00,8.878394725134346466e-01,7.704730690816001015e+01,4.159567149375143202e+01,1.411067705423905971e-01,5.997727909385835304e-03,2.870058821812623506e+00,1.139626387009808228e+00,2.524617958288610242e-01,8.356599338254596665e-01
1.015711320000000000e+09,1.159600000000000000e+04,2.000000000000000000e+00,4.486771607825236208e-01,3.075403985910775262e+01,2.913562071821230148e+01,6.646945991809853904e-01,4.809304633902478088e-01,8.566951706430192548e-01,1.394623076170176112e+00,3.162771841676348838e+00,-1.523246514002255803e-01
1.001086588000000000e+09,1.215600000000000000e+04,4.000000000000000000e+00,5.466250324679967632e-01,2.687224631941146313e+01,2.314415975551543170e+01,5.631307270652690100e-01,4.830900970571747610e-01,2.871997812355243429e+00,3.064299810249170308e-01,5.938108524089619422e+00,4.909692305343041907e-01
1.027378676000000000e+09,1.220000000000000000e+04,4.000000000000000000e+00,4.139388058379435686e-01,2.551893781722798593e+01,1.336206419929899702e+01,8.384250775159893254e-02,4.708579033173394129e-02,1.938947270252210364e+00,1.037583957209974539e+00,2.990697433322254906e+00,8.629781739704144305e-01
1.003300977000000000e+09,1.243300000000000000e+04,2.000000000000000000e+00,8.965221466623028990e-01,3.565453846049855713e+01,2.678205758818437587e+01,6.975985670393523019e-01,1.678913761659274750e-01,4.452290873301008312e-02,4.703062521951910102e-01,5.889259401291751850e+00,1.755788383098266792e-01
1.029935334000000000e+09,1.245100000000000000e+04,1.000000000000000000e+00,6.175503940368440858e-01,4.734515852956283055e+01,4.390850256049788669e+01,3.570886001060020187e-01,8.200439998401999608e-02,2.664586387166884673e+00,2.537349915198405803e+00,3.773899572115059442e+00,-1.055007396278735410e+00
1.017824263000000000e+09,1.299300000000000000e+04,2.000000000000000000e+00,1.010822609681328865e+00,3.686931382290431003e+01,1.943848265295721944e+01,6.425613157582835688e-01,1.628106033320613211e-01,2.871785281313676386e+00,7.950404658178310546e-01,1.248061967171163689e+00,-3.985479323233305227e-01
1.027130343000000000e+09,1.425200000000000000e+04,2.000000000000000000e+00,1.021615448324557862e+00,4.167167302299941412e+01,1.813430280241051662e+01,8.749631082492476120e-01,8.384353487466764676e-01,6.730550388023806563e-02,3.120831649139642838e+00,3.829749096877943959e+00,8.202377098500642782e-01
1.003956899000000000e+09,1.427400000000000000e+04,2.000000000000000000e+00,5.125290730177491927e-01,3.461615685191802072e+01,3.174591423710433347e+01,9.703571273591664603e-01,3.102363001046007374e-01,1.830321880432403292e+00,1.603166419186002611e-01,2.071366286083046848e+00,-6.389129796010126761e-01
1.003386058000000000e+09,1.433800000000000000e+04,4.000000000000000000e+00,1.704534937468863698e-01,3.164650134426748807e+01,2.038635716021963518e+01,8.846096037982891236e-01,9.116400839614314799e-01,2.140074970586825831e+00,8.763878669724541881e-01,2.596553947606987656e+00,1.465918786086864156e-01
1.025196505000000000e+09,1.445500000000000000e+04,2.000000000000000000e+00,8.128174503761339542e-01,4.121425111245162043e+01,2.084969159496866808e+01,8.697060709579836901e-01,9.208436002030778722e-01,6.996860171371711568e-01,2.326853157803226324e+00,5.872659350514921606e+00,-9.470093135345285518e-01
1.025166822000000000e+09,1.452200000000000000e+04,8.000000000000000000e+00,3.431089762042008884e-01,1.300488587567875953e+01,1.211164745433490175e+01,9.029984875191887639e-01,1.705019677066756112e-01,2.464229721163718079e+00,1.455687582812338565e+00,2.165177391384175642e+00,-2.806673596155046316e-02
1.015895702000000000e+09,1.454000000000000000e+04,2.000000000000000000e+00,7.610661725522134269e-01,3.369412730003414680e+01,3.158376410888617869e+01,4.063449183599989745e-01,7.470411239275680515e-01,2.214603657078432875e+00,5.962147303118917607e-01,4.312828829876923287e+00,-9.116832527474808545e-01
1.018860785000000000e+09,1.563100000000000000e+04,4.000000000000000000e+00,2.521332489974753011e-01,2.856411696509676190e+01,2.465793264273964880e+01,9.187196337319617490e-01,5.724597138780787020e-01,2.482383842350312619e+00,1.360228046482969466e+00,5.807272021289561437e+00,1.160619103241196992e+00
1.000680440000000000e+09,1.565900000000000000e+04,4.000000000000000000e+00,3.174060898171647271e-01,2.720294535860423935e+01,2.224010302940590478e+01,5.676615458375249279e-01,2.752791960701818363e-02,2.753540974722533896e+00,3.025129328822387942e-01,9.123441551629437596e-01,4.900375066020195014e-01
1.008060230000000000e+09,1.571000000000000000e+04,4.000000000000000000e+00,2.081942083988360670e-01,3.210781727125085183e+01,3.109845090270310664e+01,9.457007478039500814e-01,5.438964403969464012e-01,2.099069710398377975e+00,1.959363886583235681e+00,2.955968747014870779e+00,8.978142091090113297e-02
1.027723443000000000e+09,1.575300000000000000e+04,2.000000000000000000e+00,1.653146067502857974e+00,4.795697410604488908e+01,3.212147320905556569e+01,8.926423488490967673e-01,7.003967312640014820e-01,3.036507682499733352e-01,5.663087026559691095e-01,5.997740745943755059e+00,-8.885196244586378578e-01
1.011323076000000000e+09,1.609000000000000000e+04,8.000000000000000000e+00,8.861656877864748649e-02,2.663617054839940224e+01,1.574655616658036905e+01,6.213774264545957049e-01,2.233761664562101609e-02,6.185816785599661527e-01,4.601869938823850981e-01,1.186505555580139148e+00,-9.257002928706566935e-01
1.001685397000000000e+09,1.610300000000000000e+04,8.000000000000000000e+00,4.322994092498338436e-01,3.600459521481942460e+01,8.119069845282629316e+00,9.762353876969669386e-01,1.633528785534853547e-02,3.088410924081318676e+00,1.359565498945782602e+00,6.000657626521991972e+00,-1.944380927125693714e-01
1.019722006000000000e+09,1.633700000000000000e+04,1.000000000000000000e+00,7.074485842074650366e-01,4.563114296526484992e+01,4.480114125003913017e+01,5.798157419928785528e-01,9.220005566839335753e-02,2.478074342519073880e+00,2.290679453737460403e+00,4.656738269560202426e+00,-4.275863609238753776e-02
1.031534432000000000e+09,1.642100000000000000e+04,1.600000000000000000e+01,2.477283478901163016e-01,1.945309536621076418e+01,7.853881368408633712e+00,7.124486678199374312e-01,8.314000033338232454e-01,1.178978879366447741e+00,9.407416946190035045e-02,4.854533279997380824e+00,1.207466942079031824e+00
1.013730985000000000e+09,1.657100000000000000e+04,2.000000000000000000e+00,8.249619433473143193e-01,3.947632388787379654e+01,3.611626865301493439e+01,4.395609919160762824e-01,2.349630136567949501e-01,2.656252031530464297e+00,5.154581871905536961e-01,2.962963970411065961e+00,-1.507036243914795237e-01
1.006932339000000000e+09,1.663200000000000000e+04,2.000000000000000000e+00,5.346968369502104190e-01,3.545185859611956403e+01,3.369499375539913899e+01,6.639500797793913833e-02,5.814195160375371652e-01,2.726430080832545233e+00,1.543209935178367465e+00,7.071662170149444204e-01,4.652223046779909721e-01
1.018569638000000000e+09,1.683400000000000000e+04,8.000000000000000000e+00,2.262752479793897209e-01,2.852312067087321523e+01,6.870248399183473076e+00,5.440908312814894954e-01,1.361303301459595994e-01,2.173258561449850301e+00,2.822382735094951745e+00,5.533670431316219052e+00,-6.749919536182396040e-01
1.023482858000000000e+09,1.751100000000000000e+04,8.000000000000000000e+00,4.847085833988002412e-01,1.694213465060533608e+01,1.197612302590968270e+01,4.662761315789330507e-01,4.295836294044683701e-01,5.969420743431439469e-01,1.889009450714715099e-01,1.426481836091436195e+00,8.000268827568944863e-01
1.025263042000000000e+09,1.753600000000000000e+04,4.000000000000000000e+00,3.729557810184857547e-01,3.300596421707235351e+01,1.139327866806546652e+01,4.147101062397130500e-01,5.409603163156690986e-01,8.993152863231752558e-01,3.131548635352268128e+00,5.332187056185840879e-01,7.658961577124249187e-01
1.003568415000000000e+09,1.777800000000000000e+04,2.000000000000000000e+00,9.971727566306777257e-01,2.923956457052319990e+01,2.500470191925488450e+01,5.589595630209868160e-01,9.856846909295940984e-01,4.758080187586224419e-01,1.356890274125381879e+00,4.390574176429918651e+00,-7.542895142208746462e-01
1.019709755000000000e+09,1.783700000000000000e+04,1.600000000000000000e+01,3.076843259981715817e-01,1.300606169257774347e+01,9.669707764540824257e+00,9.282170643539260357e-01,3.420242453421867834e-01,2.905240993913014602e+00,2.856176588265840977e+00,5.885171639863370885e+00,-1.064212819271838223e-01
1.007784755000000000e+09,1.804200000000000000e+04,1.000000000000000000e+00,1.642947195120341819e+00,4.645778318315601041e+01,4.217190109281040833e+01,9.174251716457264560e-01,5.348079653827756408e-01,2.690201636490179737e+00,2.838350342358275658e+00,3.313219244058921653e+00,-5.562802161661759559e-01
1.028946168000000000e+09,1.824300000000000000e+04,4.000000000000000000e+00,4.009022041518573998e-01,3.372218033116413949e+01,2.417764098550689056e+01,4.886014733822708900e-01,6.522093909125371569e-01,3.285028439167028136e-01,1.795831120811083759e+00,3.190523982602799347e+00,-7.517222959162009888e-01
1.026134238000000000e+09,1.849300000000000000e+04,2.000000000000000000e+00,3.800554355326486999e-01,3.686042508844048626e+01,2.997427801608702680e+01,1.837519135652671831e-01,5.399962298730451860e-01,2.494781419962710967e+00,5.655657673011396658e-02,6.255242231227224892e+00,1.281655298163582479e+00
1.000156580000000000e+09,1.849800000000000000e+04,3.200000000000000000e+01,1.231193674892347156e-01,8.970486544528091244e+00,6.928134010852527780e+00,1.727285261178036768e-01,7.696765211563595388e-01,2.412785359640156280e+00,1.640443080866403225e+00,4.196529942800652613e+00,-6.722971562079367303e-01
1.002155481000000000e+09,1.916400000000000000e+04,4.000000000000000000e+00,2.755578792767128249e-01,3.389998066712731628e+01,2.530221377728044274e+01,2.956425897171432449e-01,4.460633917015477401e-01,1.098425146430672239e+00,1.539596851192359672e+00,1.293692889242880950e+00,1.921600643690894450e-01
1.025585367000000000e+09,1.924000000000000000e+04,6.400000000000000000e+01,5.619418455090320619e-02,7.261451779907689641e+00,5.015726098209908557e+00,5.886099463630770634e-01,7.122642749156865571e-01,2.434799896996140856e+00,2.501696682468022459e+00,2.848722302222239211e+00,2.687983430719483313e-01
1.000388619000000000e+09,1.930600000000000000e+04,3.200000000000000000e+01,1.566837035602738071e-01,9.283072730932174110e+00,5.659655776649571202e+00,4.981003321222866181e-02,3.063060328441585267e-01,2.296570874230332571e+00,9.443386055552308589e-01,4.709729160440358164e+00,-4.499359922431282466e-01
1.006804508000000000e+09,1.944100000000000000e+04,2.000000000000000000e+00,1.730684881985430912e-01,4.525351495193952189e+01,3.860823495385785264e+01,3.488719296333522291e-01,1.672159511654877639e-01,8.837090513435252870e-01,1.095448296829927726e+00,2.349144550590506419e+00,-2.515806101991195920e-01
1.021483434000000000e+09,1.974400000000000000e+04,2.000000000000000000e+00,8.331666304988393223e-01,3.908587056723995801e+01,2.672641341952827077e+01,5.310954653530822744e-01,6.239856849886747936e-01,2.591592931058266824e+00,2.934024160491729649e+00,3.974118995123997244e+00,-1.459792966132642089e+00
1.006311443000000000e+09,1.996200000000000000e+04,2.000000000000000000e+00,8.348933808768198572e-01,3.249833793858915953e+01,3.105574336310864680e+01,4.019366565591271923e-01,8.884735373502290756e-02,2.693409911392808720e+00,3.054262081681837326e+00,3.462926913241830995e+00,-4.591568951831981327e-01
1.014826509000000000e+09,1.998800000000000000e+04,1.000000000000000000e+00,9.960712060558525316e-01,5.031538138203448085e+01,4.830441834661323242e+01,9.577324610180010245e-01,1.732144117628781621e-01,6.268492673817993577e-01,1.966083196904419239e+00,5.768251850683085991e+00,2.741378481617401386e-01
1.028089133000000000e+09,2.070500000000000000e+04,4.000000000000000000e+00,3.297588459044070719e-01,3.033382691092599615e+01,2.477507650193426869e+01,9.245015886358135537e-01,3.841183234586786899e-02,2.102338333696228911e+00,1.553290638861340112e+00,1.553102807040467881e-01,1.066514189415729508e+00
1.008026058000000000e+09,2.078500000000000000e+04,2.000000000000000000e+00,1.169767678160850366e+00,5.824228129878024163e+01,2.480717249622313147e+01,7.656340372658952953e-01,6.117533883971260078e-01,2.747536524024481452e-01,1.090507227084658526e+00,5.592443614206668023e+00,7.804708024072504191e-01
1.006109741000000000e+09,2.126600000000000000e+04,1.000000000000000000e+00,1.153925172183802861e+00,4.549491536295273164e+01,4.304166995588725797e+01,2.656048806903813300e-02,9.506503179612787457e-01,8.828078456896464310e-01,2.828063278330153807e+00,4.227349793533385913e+00,1.766268164816382213e-01
1.018563225000000000e+09,2.132700000000000000e+04,2.000000000000000000e+00,6.163542166782868259e-01,4.054130636647943220e+01,2.962060141635994626e+01,4.092338166104061981e-01,7.492537955478132394e-01,1.456036724941349725e+00,2.002533502273627697e+00,4.565606314236709373e+00,-7.732011693845638467e-01
1.030551515000000000e+09,2.139400000000000000e+04,2.000000000000000000e+00,1.517301496355547563e+00,3.383749859131629734e+01,3.099525089520859211e+01,9.327864031023599400e-01,8.224860386532194534e-01,2.948928331929290714e+00,1.680907374913781727e+00,2.415026913952400101e+00,2.153653387479793346e-01
1.018097139000000000e+09,2.184200000000000000e+04,4.000000000000000000e+00,2.308860172998613569e-01,3.150172406488056964e+01,1.612085135693724069e+01,8.613609751389490754e-02,4.481283473699345654e-01,1.006202880222050400e+00,2.590475869468965797e+00,3.040993320599452154e+00,-4.618752505431985012e-01
1.010001056000000000e+09,2.243000000000000000e+04,1.600000000000000000e+01,2.647043776937338388e-01,1.821759876631101704e+01,6.185803312338762794e+00,2.659627630817775201e-01,6.482556068748147604e-01,2.638650528022000952e+00,1.591192608932825436e+00,2.170686738534305604e+00,-5.028397723669514319e-01
1.006608279000000000e+09,2.259000000000000000e+04,4.000000000000000000e+00,7.402295990213954013e-01,2.750890003456294863e+01,1.227802781654254005e+01,9.766888574532079925e-01,9.562678267475577254e-02,2.534985747441533821e+00,1.490604195481509908e+00,5.643378804413719863e+00,-7.719471014455606683e-01
1.020957815000000000e+09,2.306900000000000000e+04,2.000000000000000000e+00,4.523585105586784283e-01,3.559575181197596550e+01,2.335251825698215455e+01,5.206467037326448777e-01,1.801113704936486148e-01,2.776791659277118018e+00,2.309544398108257290e+00,5.635390613213575151e+00,1.171431864139910850e+00
1.021558288000000000e+09,2.310700000000000000e+04,8.000000000000000000e+00,4.738547190062323278e-01,1.623666029402683719e+01,1.070384780696915072e+01,8.710328498978354705e-01,1.181043619582690385e-01,3.788902771361378208e-01,5.461550293275617696e-01,5.541293632168184935e+00,6.345730527431008294e-01
1.029177207000000000e+09,2.321100000000000000e+04,2.000000000000000000e+00,4.738345480789774022e-01,3.975412422569303317e+01,3.624102245223832597e+01,8.478256034295883481e-01,7.442651289316241092e-01,5.214935479546581876e-01,1.619432161016164828e+00,1.403012418938998973e+00,-3.659725297312617087e-01
1.009092408000000000e+09,2.338700000000000000e+04,4.000000000000000000e+00,5.123027420055431547e-01,3.077174893530645150e+01,1.123462385479305325e+01,3.158143369997077343e-01,9.123409244135303187e-01,2.956639466002507710e+00,1.497620720532309768e+00,5.710518091998269874e+00,6.911827546233061115e-03
1.005460066000000000e+09,2.359800000000000000e+04,3.200000000000000000e+01,1.125254072399883704e-01,7.984808520377127294e+00,6.451487463619528739e+00,9.933301029617333522e-02,5.115856916205846483e-01,9.866105256460245831e-01,1.528493982941154794e+00,4.253295101881330531e+00,2.664702208676103523e-01
1.001084449000000000e+09,2.386200000000000000e+04,2.000000000000000000e+00,5.020509553281369275e-01,4.833007957313602532e+01,2.442585653839864079e+01,3.752028964722293747e-01,5.561900537279648171e-01,3.120130586458780275e-01,1.716395205719267514e+00,2.263388942676411997e+00,-8.029400380667260639e-03
1.019615416000000000e+09,2.394800000000000000e+04,8.000000000000000000e+00,4.288406100270999999e-01,3.583288058597426584e+01,8.237011101768411336e+00,8.032013512935498589e-01,5.534349325052073665e-01,8.156004070633735559e-01,2.757303601308133345e+00,2.986500091037747939e+00,6.189359417359530102e-01
1.011854544000000000e+09,2.396100000000000000e+04,2.000000000000000000e+00,3.271099261584543560e-01,4.185266614632472937e+01,3.550555489284391797e+01,6.994590347136327990e-01,3.361330031792981177e-01,1.214248116992197479e+00,8.422702436158491235e-01,6.051722954230665863e+00,1.978896214906077367e-01
1.008445977000000000e+09,2.475100000000000000e+04,1.000000000000000000e+00,5.238376751845772450e-01,6.284309272643207578e+01,5.417192259594562387e+01,2.109430839545618219e-01,2.993083203812250681e-01,2.425019199647858947e+00,7.660164692253668139e-01,2.943809993149227200e+00,-1.420117741495568846e-02
1.010298625000000000e+09,2.500400000000000000e+04,3.200000000000000000e+01,1.386220165490347489e-01,6.446040284615405902e+00,6.086955388408060053e+00,9.823214533290552941e-01,3.429668984806567011e-01,9.422778544486707375e-01,1.712886600424986971e+00,5.173510844917137419e+00,-8.481809999143966605e-01
1.029377139000000000e+09,2.523400000000000000e+04,4.000000000000000000e+00,7.513500394690619810e-01,3.311493936033517826e+01,1.819497825810530145e+01,7.878581250963594407e-01,8.804908482008910742e-01,2.019842434453368030e-01,1.749600899260953746e+00,4.929088541972502568e+00,7.523516278002887470e-01
1.001106576000000000e+09,2.545100000000000000e+04,2.000000000000000000e+00,1.287553839335680461e+00,4.153591117315291115e+01,3.631525988482823664e+01,6.617681989627128836e-01,9.181456929883783369e-01,3.122537992842857602e-01,1.669755934405995790e+00,2.233379451880282696e-01,-9.803417826689040382e-01
